"0.10","0.25","0.50","0.75","0.90","Total length (mm)"
1,1.2,1.4,1.7,2.1,50
1.8,2,2.3,2.8,3.6,60
2.9,3.2,3.7,4.4,5.5,70
4.3,4.8,5.5,6.5,8,80
6.1,6.9,7.8,9.1,11.1,90
8.5,9.4,10.7,12.4,14.9,100
11.3,12.6,14.2,16.4,19.4,110
14.8,16.4,18.4,21.1,24.8,120
18.8,20.8,23.3,26.6,31.1,130
23.6,26,29,32.9,38.2,140
29.1,32,35.6,40.2,46.4,150
35.5,38.9,43.1,48.5,55.6,160
42.7,46.7,51.6,57.8,65.9,170
50.8,55.5,61.2,68.2,77.3,180
59.9,65.3,71.8,79.8,90,190
70,76.2,83.6,92.6,103.9,200
81.2,88.3,96.6,106.7,119.2,210
93.6,101.6,110.9,122.1,135.8,220
107.2,116.2,126.6,138.9,153.8,230
122,132.1,143.6,157.2,173.3,240
138.2,149.4,162.1,176.9,194.3,250
155.7,168.1,182.1,198.2,216.8,260
174.7,188.4,203.6,221.1,241,270
195.2,210.2,226.9,245.7,266.9,280
217.2,233.7,251.7,272.1,294.5,290
240.8,258.8,278.4,300.2,323.9,300
266.2,285.7,306.8,330.1,355.1,310
293.2,314.4,337.1,361.9,388.1,320
322,344.9,369.3,395.7,423.1,330
352.7,377.4,403.6,431.5,460,340
385.3,411.9,439.8,469.4,499,350
419.8,448.4,478.1,509.3,540,360
456.3,487,518.6,551.4,583.1,370
495,527.7,561.3,595.8,628.3,380
535.8,570.7,606.3,642.4,675.8,390
578.7,616,653.6,691.3,725.5,400
623.9,663.6,703.3,742.7,777.5,410
671.5,713.6,755.4,796.4,831.9,420
721.4,766,810,852.6,888.6,430
773.8,821,867.2,911.4,947.7,440
828.6,878.5,927,972.8,1009.4,450
886,938.7,989.4,1036.8,1073.5,460
946,1001.5,1054.6,1103.6,1140.2,470
1008.7,1067.2,1122.6,1173,1209.6,480
1074.1,1135.6,1193.4,1245.3,1281.5,490
1142.3,1206.9,1267.1,1320.5,1356.2,500
1213.4,1281.1,1343.8,1398.5,1433.6,510
1287.3,1358.3,1423.5,1479.5,1513.9,520
1364.3,1438.6,1506.2,1563.6,1596.9,530
1444.2,1522,1592.1,1650.6,1682.8,540
1527.3,1608.5,1681.2,1740.9,1771.6,550
1613.5,1698.3,1773.5,1834.2,1863.4,560
1702.9,1791.4,1869.1,1930.9,1958.2,570
1795.6,1887.8,1968.1,2030.7,2056.1,580
1891.6,1987.6,2070.5,2133.9,2157,590
1991,2090.9,2176.3,2240.5,2261.1,600
2093.9,2197.7,2285.7,2350.6,2368.3,610
2200.2,2308.1,2398.7,2464,2478.8,620
2310.2,2422.1,2515.3,2581.1,2592.5,630
2423.7,2539.8,2635.6,2701.7,2709.5,640
2541,2661.4,2759.6,2825.9,2829.9,650
2662,2786.7,2887.5,2953.9,2953.7,660
2786.8,2915.9,3019.3,3085.5,3080.9,670
2915.5,3049.1,3154.9,3221,3211.5,680
3048.2,3186.2,3294.6,3360.3,3345.7,690
3184.8,3327.4,3438.2,3503.5,3483.4,700
3325.5,3472.8,3586,3650.6,3624.7,710
3470.3,3622.3,3738,3801.7,3769.7,720
